Tipo;Endereco;CEP;UF;Bairro;Numeracao;Localidade;;
RUA;SERGIPE;17604600;SP;VILA SANTA RITA DE CÁSSIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SERGIPE','17604600','SP','VILA SANTA RITA DE CÁSSIA','','TUPA'); "
PRAÇA;SERVULO DE CASTRO;17601210;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('PRAÇA','SERVULO DE CASTRO','17601210','SP','CENTRO','','TUPA'); "
RUA;SETE;17604520;SP;PARQUE TABAJARAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SETE','17604520','SP','PARQUE TABAJARAS','','TUPA'); "
RUA;SETE DE SETEMBRO;17605390;SP;VILA INDEPENDÊNCIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SETE DE SETEMBRO','17605390','SP','VILA INDEPENDÊNCIA','','TUPA'); "
RUA;SEVERINO FERREIRA DE OLIVEIRA;17603590;SP;VILA INGLESA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SEVERINO FERREIRA DE OLIVEIRA','17603590','SP','VILA INGLESA','','TUPA'); "
AVENIDA;SÍLVIO BOLCATO;17602140;SP;PARQUE ALIANÇA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','SÍLVIO BOLCATO','17602140','SP','PARQUE ALIANÇA','','TUPA'); "
RUA;SÍRIA;17623035;SP;CENTRO(UNIVERSO);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SÍRIA','17623035','SP','CENTRO(UNIVERSO)','','TUPA'); "
RUA;SOROCABA;17603380;SP;VILA FORMOSA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SOROCABA','17603380','SP','VILA FORMOSA','','TUPA'); "
ESTRADA VICINAL;SP-052;17604790;SP;PARQUE INDUSTRIAL II;(TUPÃ - QUATÁ);TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('ESTRADA VICINAL','SP-052','17604790','SP','PARQUE INDUSTRIAL II','(TUPÃ - QUATÁ)','TUPA'); "
PRAÇA;SUELI DE FÁTIMA GONÇALVES DIAS;17602695;SP;JARDIM ARITANA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('PRAÇA','SUELI DE FÁTIMA GONÇALVES DIAS','17602695','SP','JARDIM ARITANA','','TUPA'); "
RUA;SUIÇA;17623010;SP;CENTRO(UNIVERSO);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SUIÇA','17623010','SP','CENTRO(UNIVERSO)','','TUPA'); "
RUA;SUÍÇA;17606032;SP;PARQUE DAS NAÇÕES;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SUÍÇA','17606032','SP','PARQUE DAS NAÇÕES','','TUPA'); "
RUA;ARQUITETA SUSAN KARAKAS HUNNER;17607447;SP;PARQUE UNIVERSITÁRIO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','ARQUITETA SUSAN KARAKAS HUNNER','17607447','SP','PARQUE UNIVERSITÁRIO','','TUPA'); "
PRAÇA;SUSSUMO NOGUSHI;17603181;SP;VILA MARAJOARA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('PRAÇA','SUSSUMO NOGUSHI','17603181','SP','VILA MARAJOARA','','TUPA'); "
RUA;SUSSUMO SUGUIHURA;17602491;SP;JARDIM ITAIPU;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SUSSUMO SUGUIHURA','17602491','SP','JARDIM ITAIPU','','TUPA'); "
AVENIDA;TABAJARAS;17601120;SP;CENTRO;- ATÉ 770/771;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TABAJARAS','17601120','SP','CENTRO','- ATÉ 770/771','TUPA'); "
AVENIDA;TABAJARAS;17600360;SP;CENTRO;- DE 772/773 A 1470/1471;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TABAJARAS','17600360','SP','CENTRO','- DE 772/773 A 1470/1471','TUPA'); "
AVENIDA;TABAJARAS;17604020;SP;CENTRO;- DE 1472/1473 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TABAJARAS','17604020','SP','CENTRO','- DE 1472/1473 AO FIM','TUPA'); "
RUA;TAKEICHI KAWAKAMI;17603481;SP;CONJUNTO HABITACIONAL CINQÜENTENÁRIO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TAKEICHI KAWAKAMI','17603481','SP','CONJUNTO HABITACIONAL CINQÜENTENÁRIO','','TUPA'); "
AVENIDA;TAMOIOS;17601000;SP;CENTRO;- ATÉ 890/891;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TAMOIOS','17601000','SP','CENTRO','- ATÉ 890/891','TUPA'); "
AVENIDA;TAMOIOS;17600005;SP;CENTRO;- DE 892/893 A 1830/1831;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TAMOIOS','17600005','SP','CENTRO','- DE 892/893 A 1830/1831','TUPA'); "
AVENIDA;TAMOIOS;17605090;SP;CENTRO;- DE 1832/1833 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TAMOIOS','17605090','SP','CENTRO','- DE 1832/1833 AO FIM','TUPA'); "
AVENIDA;TANCREDO NEVES;17603300;SP;JARDIM IDEAL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TANCREDO NEVES','17603300','SP','JARDIM IDEAL','','TUPA'); "
RUA;TAPAJÓS;17600040;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TAPAJÓS','17600040','SP','CENTRO','','TUPA'); "
RUA;TAPAJÓS;17606138;SP;VILA SANTA AMÁLIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TAPAJÓS','17606138','SP','VILA SANTA AMÁLIA','','TUPA'); "
RUA;TAPAJÓS;17600555;SP;VILA TEIXEIRA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TAPAJÓS','17600555','SP','VILA TEIXEIRA','','TUPA'); "
AVENIDA;TAPUIAS;17600260;SP;CENTRO;- ATÉ 1160/1161;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TAPUIAS','17600260','SP','CENTRO','- ATÉ 1160/1161','TUPA'); "
AVENIDA;TAPUIAS;17604050;SP;CENTRO;- DE 1162/1163 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','TAPUIAS','17604050','SP','CENTRO','- DE 1162/1163 AO FIM','TUPA'); "
RUA;TARCÍSIO WALTER ANDRADE PORTO;17604085;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TARCÍSIO WALTER ANDRADE PORTO','17604085','SP','CENTRO','','TUPA'); "
RUA;PIONEIRO TEODORO DAMBERGS;17625135;SP;CONJUNTO HABITACIONAL ALBERTO LASMAN(VARPA);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PIONEIRO TEODORO DAMBERGS','17625135','SP','CONJUNTO HABITACIONAL ALBERTO LASMAN(VARPA)','','TUPA'); "
RUA;PASTOR TEODORO TOWKAN TOWKANIUK;17602487;SP;JARDIM ITAIPU;- DE 1/2 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PASTOR TEODORO TOWKAN TOWKANIUK','17602487','SP','JARDIM ITAIPU','- DE 1/2 AO FIM','TUPA'); "
RUA;PASTOR TEODORO TOWKAN TOWKANIUK;17602031;SP;PARQUE IPIRANGA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PASTOR TEODORO TOWKAN TOWKANIUK','17602031','SP','PARQUE IPIRANGA','','TUPA'); "
RUA;TEODORO TOWKAN TOWKANIUK;17602643;SP;CONJUNTO HABITACIONAL GUILHERMINO ALVES VACCAREZZA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TEODORO TOWKAN TOWKANIUK','17602643','SP','CONJUNTO HABITACIONAL GUILHERMINO ALVES VACCAREZZA','','TUPA'); "
RUA;TERENOS;17601090;SP;CENTRO;- ATÉ 200/201;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TERENOS','17601090','SP','CENTRO','- ATÉ 200/201','TUPA'); "
RUA;TERENOS;17600130;SP;CENTRO;- DE 202/203 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TERENOS','17600130','SP','CENTRO','- DE 202/203 AO FIM','TUPA'); "
AVENIDA;PROFESSORA TEREZINHA MODESTO;17602750;SP;CONJUNTO HABITACIONAL DOUTOR WALTER PIMENTEL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','PROFESSORA TEREZINHA MODESTO','17602750','SP','CONJUNTO HABITACIONAL DOUTOR WALTER PIMENTEL','','TUPA'); "
RUA;TERMÍCIO RODRIGUES GOMES;17602837;SP;CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TERMÍCIO RODRIGUES GOMES','17602837','SP','CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR','','TUPA'); "
RUA;TIBOR KRAUZ;17607310;SP;JARDIM IPIRANGA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIBOR KRAUZ','17607310','SP','JARDIM IPIRANGA','','TUPA'); "
RUA;TICUNA;17607622;SP;RESIDENCIAL RESERVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TICUNA','17607622','SP','RESIDENCIAL RESERVA TUPÃ','','TUPA'); "
RUA;TIMBIRAS;17600280;SP;CENTRO;- ATÉ 840/841;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIMBIRAS','17600280','SP','CENTRO','- ATÉ 840/841','TUPA'); "
RUA;TIMBIRAS;17604070;SP;CENTRO;- DE 842/843 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIMBIRAS','17604070','SP','CENTRO','- DE 842/843 AO FIM','TUPA'); "
RUA;TIMBORÉS;17607080;SP;VILA ESPANHA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIMBORÉS','17607080','SP','VILA ESPANHA','','TUPA'); "
RUA;TIMBORÉS;17601040;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIMBORÉS','17601040','SP','CENTRO','','TUPA'); "
RUA;TIMBORÉS;17607181;SP;JARDIM PARQUE SCANDIUZZI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIMBORÉS','17607181','SP','JARDIM PARQUE SCANDIUZZI','','TUPA'); "
RUA;TIRADENTES;17605232;SP;JARDIM GUARUJÁ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TIRADENTES','17605232','SP','JARDIM GUARUJÁ','','TUPA'); "
RUA;TOBIAS RODRIGUES;17600490;SP;VILA GIOVANETTI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TOBIAS RODRIGUES','17600490','SP','VILA GIOVANETTI','','TUPA'); "
RUA;TOCANTINS;17607070;SP;VILA ESPANHA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TOCANTINS','17607070','SP','VILA ESPANHA','','TUPA'); "
RUA;TOCANTINS;17601060;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TOCANTINS','17601060','SP','CENTRO','','TUPA'); "
RUA;TRÊS;17606387;SP;PARQUE INDUSTRIAL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TRÊS','17606387','SP','PARQUE INDUSTRIAL','','TUPA'); "
RUA;TRÊS;17607114;SP;JARDIM RESIDENCIAL TOLEDO VILLE;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TRÊS','17607114','SP','JARDIM RESIDENCIAL TOLEDO VILLE','','TUPA'); "
RUA;TRÊS;17610706;SP;JARDIM GUARANI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TRÊS','17610706','SP','JARDIM GUARANI','','TUPA'); "
RUA;TRÊS;17610728;SP;JARDIM GUARANI II;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TRÊS','17610728','SP','JARDIM GUARANI II','','TUPA'); "
RUA;TUPÃ;17600180;SP;VILA LAHOZ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPÃ','17600180','SP','VILA LAHOZ','','TUPA'); "
RUA;TUPINAMBARANAS;17600270;SP;CENTRO;- ATÉ 1040/1041;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPINAMBARANAS','17600270','SP','CENTRO','- ATÉ 1040/1041','TUPA'); "
RUA;TUPINAMBARANAS;17604060;SP;CENTRO;- DE 1042/1043 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPINAMBARANAS','17604060','SP','CENTRO','- DE 1042/1043 AO FIM','TUPA'); "
RUA;TUPINAMBÁS;17601070;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPINAMBÁS','17601070','SP','CENTRO','','TUPA'); "
RUA;TUPINIQUINS;17601050;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPINIQUINS','17601050','SP','CENTRO','','TUPA'); "
RUA;TUPIS;17601030;SP;CENTRO;- ATÉ 770/771;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPIS','17601030','SP','CENTRO','- ATÉ 770/771','TUPA'); "
RUA;TUPIS;17600650;SP;VILA LAHOZ;- DE 772/773 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','TUPIS','17600650','SP','VILA LAHOZ','- DE 772/773 AO FIM','TUPA'); "
RUA;UAPÉS;17601100;SP;CENTRO;- ATÉ 190/191;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UAPÉS','17601100','SP','CENTRO','- ATÉ 190/191','TUPA'); "
RUA;UAPÉS;17600140;SP;CENTRO;- DE 192/193 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UAPÉS','17600140','SP','CENTRO','- DE 192/193 AO FIM','TUPA'); "
TRAVESSA;UBIRAJARAS;17605043;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('TRAVESSA','UBIRAJARAS','17605043','SP','CENTRO','','TUPA'); "
RUA;UBIRAJARAS;17605080;SP;CENTRO;- ATÉ 330/331;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UBIRAJARAS','17605080','SP','CENTRO','- ATÉ 330/331','TUPA'); "
RUA;UBIRAJARAS;17604130;SP;CENTRO;- DE 332/333 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UBIRAJARAS','17604130','SP','CENTRO','- DE 332/333 AO FIM','TUPA'); "
RUA;UBIRATÃ;17602133;SP;PARQUE IBIRAPUERA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UBIRATÃ','17602133','SP','PARQUE IBIRAPUERA','','TUPA'); "
RUA;UM;17610702;SP;JARDIM GUARANI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UM','17610702','SP','JARDIM GUARANI','','TUPA'); "
RUA;UM;17610724;SP;JARDIM GUARANI II;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UM','17610724','SP','JARDIM GUARANI II','','TUPA'); "
RUA;UNIÃO;17602340;SP;PARQUE MARIA CRISTINA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','UNIÃO','17602340','SP','PARQUE MARIA CRISTINA','','TUPA'); "
AVENIDA;DO UNIVERSITÁRIO;17607220;SP;JARDIM IPIRANGA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','DO UNIVERSITÁRIO','17607220','SP','JARDIM IPIRANGA','','TUPA'); "
RUA;URUGUAI;17605290;SP;JARDIM AMÉRICA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','URUGUAI','17605290','SP','JARDIM AMÉRICA','','TUPA'); "
RUA;URUGUAI;17602411;SP;JARDIM MARABÁ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','URUGUAI','17602411','SP','JARDIM MARABÁ','','TUPA'); "
RUA;VALDEMAR;17600690;SP;VILA LAHOZ;- ATÉ 59/60;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VALDEMAR','17600690','SP','VILA LAHOZ','- ATÉ 59/60','TUPA'); "
RUA;VALDEMAR;17602050;SP;PARQUE DOM BOSCO;- DE 62/63 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VALDEMAR','17602050','SP','PARQUE DOM BOSCO','- DE 62/63 AO FIM','TUPA'); "
RUA;PROFESSORA VÂNIA JESUINA PINHEIRO DE AZEVEDO;17602668;SP;CONJUNTO HABITACIONAL JOSÉ MARIA GONÇALVES GAMEIRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PROFESSORA VÂNIA JESUINA PINHEIRO DE AZEVEDO','17602668','SP','CONJUNTO HABITACIONAL JOSÉ MARIA GONÇALVES GAMEIRO','','TUPA'); "
RUA;VANUIRE;17601450;SP;VILA GIOVANETTI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VANUIRE','17601450','SP','VILA GIOVANETTI','','TUPA'); "
AVENIDA;PRESIDENTE VARGAS;17605200;SP;VILA VARGAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','PRESIDENTE VARGAS','17605200','SP','VILA VARGAS','','TUPA'); "
RUA;VENEZA;17603330;SP;VILA SANTA INEZ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VENEZA','17603330','SP','VILA SANTA INEZ','','TUPA'); "
RUA;VENEZUELA;17605340;SP;JARDIM AMÉRICA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VENEZUELA','17605340','SP','JARDIM AMÉRICA','','TUPA'); "
RUA;BANCÁRIO VENÍCIO VOLPE;17602762;SP;CONJUNTO HABITACIONAL DOUTOR WALTER PIMENTEL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','BANCÁRIO VENÍCIO VOLPE','17602762','SP','CONJUNTO HABITACIONAL DOUTOR WALTER PIMENTEL','','TUPA'); "
RUA;VERIANO MARQUES PEREIRA;17602085;SP;CHÁCARA VELINI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VERIANO MARQUES PEREIRA','17602085','SP','CHÁCARA VELINI','','TUPA'); "
RUA;PIONEIRO VICENTE RAMOM MARTINEZ;17602688;SP;JARDIM UNESP;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PIONEIRO VICENTE RAMOM MARTINEZ','17602688','SP','JARDIM UNESP','','TUPA'); "
RUA;VICENTE ZAMATARO;17603566;SP;CONJUNTO HABITACIONAL CINQÜENTENÁRIO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VICENTE ZAMATARO','17603566','SP','CONJUNTO HABITACIONAL CINQÜENTENÁRIO','','TUPA'); "
RUA;VICENTINOS;17607120;SP;VILA ABARCA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VICENTINOS','17607120','SP','VILA ABARCA','','TUPA'); "
RUA;VICTOR DE OLIVEIRA;17602838;SP;CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VICTOR DE OLIVEIRA','17602838','SP','CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR','','TUPA'); "
RUA;VINTE E CINCO DE ABRIL;17602138;SP;PARQUE IBIRAPUERA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VINTE E CINCO DE ABRIL','17602138','SP','PARQUE IBIRAPUERA','','TUPA'); "
RUA;VIRGÍLIO PEREIRA DE ARAÚJO;17601570;SP;VILA VITÓRIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VIRGÍLIO PEREIRA DE ARAÚJO','17601570','SP','VILA VITÓRIA','','TUPA'); "
RUA;VIRGINIA ZONER NAVE;17610400;SP;NOVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VIRGINIA ZONER NAVE','17610400','SP','NOVA TUPÃ','','TUPA'); "
RUA;VIRGÍNIA ZONER NAVE;17602671;SP;JARDIM UNESP;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VIRGÍNIA ZONER NAVE','17602671','SP','JARDIM UNESP','','TUPA'); "
RUA;VIRGINIO BERTI;17610460;SP;CONJUNTO HABITACIONAL DEPUTADO JAMIL DUALIBI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VIRGINIO BERTI','17610460','SP','CONJUNTO HABITACIONAL DEPUTADO JAMIL DUALIBI','','TUPA'); "
RUA;VIRGINIO BERTI;17610560;SP;CONJUNTO HABITACIONAL PAPA JOÃO PAULO II;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VIRGINIO BERTI','17610560','SP','CONJUNTO HABITACIONAL PAPA JOÃO PAULO II','','TUPA'); "
RUA;VISTA ALEGRE;17602700;SP;JARDIM ARITANA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VISTA ALEGRE','17602700','SP','JARDIM ARITANA','','TUPA'); "
RUA;VISTA ALEGRE;17602644;SP;CONJUNTO HABITACIONAL GUILHERMINO ALVES VACCAREZZA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','VISTA ALEGRE','17602644','SP','CONJUNTO HABITACIONAL GUILHERMINO ALVES VACCAREZZA','','TUPA'); "
